#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:48,CLE 24,3,1:39,9,Punt
2,1,11:30,CLE 37,10,5:02,32,Missed FG
3,1,3:42,CLE 42,3,2:00,0,Punt
4,2,14:16,CLE 9,4,2:23,12,Punt
5,2,11:01,CLE 9,4,3:17,15,Punt
6,2,5:25,CLE 22,12,4:29,78,Touchdown
7,2,0:30,CLE 20,1,0:30,-2,End of Half
8,3,15:00,CLE 8,8,4:11,57,Downs
9,3,7:56,CLE 30,2,1:12,4,Interception
10,3,5:19,CLE 11,5,1:54,14,Punt
11,3,1:30,CLE 30,3,1:30,4,Punt
12,4,11:53,CLE 19,8,3:19,27,Punt
13,4,4:50,CIN 48,3,0:47,3,Interception
14,4,3:43,CLE 40,12,2:16,60,Touchdown
