#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 30,3,1:29,7,Punt
2,1,12:02,CLE 36,5,2:30,24,Field Goal
3,1,5:50,PIT 30,3,1:16,-5,Punt
4,1,1:56,PIT 10,3,1:13,9,Punt
5,2,14:41,PIT 20,3,1:15,4,Punt
6,2,13:18,CLE 31,5,2:18,31,Touchdown
7,2,10:00,PIT 19,11,5:39,45,Field Goal
8,2,0:23,PIT 28,2,0:23,7,End of Half
9,3,12:40,PIT 33,8,4:03,67,Touchdown
10,3,5:46,CLE 46,5,1:55,46,Touchdown
11,4,14:32,PIT 4,3,1:26,5,Punt
12,4,7:19,PIT 30,5,2:36,20,Fumble
13,4,3:57,PIT 36,3,1:04,-15,Punt
14,4,2:53,CLE 20,5,2:53,12,End of Game
