#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 40,4,0:49,9,Downs
2,1,11:15,PHI 43,1,0:14,0,Fumble
3,1,7:08,WAS 22,3,1:56,-1,Punt
4,1,4:30,PHI 25,4,1:18,25,Touchdown
5,1,2:18,WAS 33,8,4:02,57,Fumble
6,2,10:29,WAS 4,8,3:43,96,Touchdown
7,2,4:54,WAS 24,3,1:47,6,Punt
8,2,1:52,WAS 33,1,0:08,0,Interception
9,3,11:40,WAS 37,2,0:16,2,Fumble
10,3,3:11,WAS 39,11,4:38,61,Touchdown
11,4,11:10,WAS 13,7,2:04,87,Touchdown
12,4,3:48,WAS 35,3,0:55,5,Interception
13,4,1:58,WAS 43,9,1:52,57,Touchdown
