#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:13,NWE 23,3,1:39,1,Punt
2,1,3:13,NWE 30,3,1:34,7,Interception
3,2,14:30,NWE 30,4,3:06,3,Punt
4,2,10:24,NWE 27,6,2:26,21,Punt
5,2,5:22,NWE 11,5,2:44,9,Punt
6,2,0:59,NWE 16,5,0:48,84,Touchdown
7,3,15:00,NWE 21,2,0:50,-11,Fumble
8,3,13:28,NWE 26,3,1:30,1,Punt
9,3,6:56,NWE 24,1,0:14,5,Fumble
10,3,5:22,NWE 30,7,4:22,70,Touchdown
11,4,14:07,NWE 22,1,0:04,0,Interception
12,4,13:14,NWE 30,8,3:50,70,Touchdown
13,4,7:47,NWE 28,4,2:35,2,Punt
14,4,3:31,HOU 44,11,3:31,27,End of Game
