Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jonathan Taylor,IND,12,103,0,6,78,6.5,25,2.1,0,
Anthony Richardson,IND,4,37,0,2,37,9.3,0,0.0,0,
Trey Sermon,IND,2,0,0,,-3,-1.5,3,1.5,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Josh Jacobs,GNB,32,151,0,8,95,3.0,56,1.8,1,32.0
MarShawn Lloyd,GNB,6,15,0,,12,2.0,3,0.5,0,
Malik Willis,GNB,6,41,0,1,40,6.7,1,0.2,1,6.0
Emanuel Wilson,GNB,5,9,0,1,6,1.2,3,0.6,0,
Bo Melton,GNB,2,8,0,1,3,1.5,5,2.5,1,2.0
Jayden Reed,GNB,2,37,0,2,37,18.5,0,0.0,0,
