Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Aaron Jones,MIN,22,93,0,5,49,2.2,44,2.0,2,11.0
Sam Darnold,MIN,7,15,0,2,13,1.9,2,0.3,0,
Ty Chandler,MIN,3,5,0,,2,0.7,3,1.0,0,
Jordan Addison,MIN,1,7,1,1,0,0.0,7,7.0,1,1.0
Jalen Nailor,MIN,1,0,0,0,0,0.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Josh Jacobs,GNB,9,51,0,2,28,3.1,23,2.6,1,9.0
Emanuel Wilson,GNB,8,27,0,,10,1.3,17,2.1,0,
Jordan Love,GNB,1,6,0,1,0,0.0,6,6.0,0,
Jayden Reed,GNB,1,2,0,0,1,1.0,1,1.0,0,
