Player,Pos,Num,Pct,Num,Pct,Num,Pct
Creed Humphrey,C,62,100%,0,0%,4,16%
Jawaan Taylor,T,62,100%,0,0%,4,16%
Trey Smith,G,62,100%,0,0%,4,16%
Mike Caliendo,G,62,100%,0,0%,4,16%
Patrick Mahomes,QB,62,100%,0,0%,0,0%
Joe Thuney,G,62,100%,0,0%,0,0%
Travis Kelce,TE,55,89%,0,0%,0,0%
Xavier Worthy,WR,53,85%,0,0%,0,0%
JuJu Smith-Schuster,WR,31,50%,0,0%,0,0%
Kareem Hunt,RB,30,48%,0,0%,0,0%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
DeAndre Hopkins,WR,29,47%,0,0%,0,0%
Noah Gray,TE,28,45%,0,0%,9,36%
Marquise Brown,WR,25,40%,0,0%,0,0%
Justin Watson,WR,21,34%,0,0%,5,20%
Isiah Pacheco,RB,20,32%,0,0%,0,0%
Samaje Perine,RB,12,19%,0,0%,8,32%
Peyton Hendershot,TE,4,6%,0,0%,13,52%
Nikko Remigio,WR,1,2%,0,0%,8,32%
Wanya Morris,T,1,2%,0,0%,4,16%
Tershawn Wharton,DT,0,0%,71,95%,3,12%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Trent McDuffie,CB,0,0%,64,85%,1,4%
Justin Reid,SS,0,0%,63,84%,2,8%
Nick Bolton,LB,0,0%,59,79%,3,12%
Bryan Cook,FS,0,0%,54,72%,12,48%
Drue Tranquill,LB,0,0%,54,72%,1,4%
Jaden Hicks,SS,0,0%,53,71%,12,48%
Christian Roland-Wallace,CB,0,0%,50,67%,13,52%
George Karlaftis III,DE,0,0%,50,67%,3,12%
Charles Omenihu,DE,0,0%,50,67%,0,0%
Joshua Williams,CB,0,0%,41,55%,7,28%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Michael Danna,DE,0,0%,40,53%,3,12%
Nazeeh Johnson,CB,0,0%,34,45%,17,68%
Leo Chenal,LB,0,0%,29,39%,21,84%
Keith Taylor,CB,0,0%,25,33%,9,36%
Felix Anudike-Uzomah,DE,0,0%,21,28%,1,4%
Derrick Nnadi,DT,0,0%,18,24%,3,12%
Mike Pennel,NT,0,0%,13,17%,2,8%
Marlon Tuipulotu,DT,0,0%,13,17%,0,0%
Deon Bush,SS,0,0%,10,13%,15,60%
Swayze Bozeman,LB,0,0%,7,9%,18,72%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Cam Jones,LB,0,0%,6,8%,18,72%
Carson Steele,RB,0,0%,0,0%,13,52%
Harrison Butker,K,0,0%,0,0%,10,40%
James Winchester,LS,0,0%,0,0%,9,36%
Matt Araiza,P,0,0%,0,0%,9,36%
Kingsley Suamataia,T,0,0%,0,0%,4,16%
Hunter Nourzad,C,0,0%,0,0%,4,16%
