Player,Pos,Num,Pct,Num,Pct,Num,Pct
Layden Robinson,G,52,100%,0,0%,1,5%
Michael Onwenu,G,52,100%,0,0%,1,5%
David Andrews,C,52,100%,0,0%,0,0%
Demario Douglas,WR,43,83%,0,0%,0,0%
K.J. Osborn,WR,39,75%,0,0%,0,0%
Caedan Wallace,T,38,73%,0,0%,1,5%
Jacoby Brissett,QB,36,69%,0,0%,0,0%
Hunter Henry,TE,33,63%,0,0%,0,0%
Michael Jordan,G,31,60%,0,0%,1,5%
Austin Hooper,TE,30,58%,0,0%,1,5%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ja'Lynn Polk,WR,26,50%,0,0%,0,0%
Rhamondre Stevenson,RB,24,46%,0,0%,0,0%
Zachary Thomas,T,23,44%,0,0%,1,5%
Antonio Gibson,RB,19,37%,0,0%,5,24%
Kayshon Boutte,WR,18,35%,0,0%,0,0%
Tyquan Thornton,WR,17,33%,0,0%,0,0%
Drake Maye,QB,16,31%,0,0%,0,0%
Demontrey Jacobs,T,14,27%,0,0%,0,0%
Jamycal Hasty,RB,9,17%,0,0%,8,38%
Jahlani Tavai,LB,0,0%,73,100%,11,52%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kyle Dugger,FS,0,0%,73,100%,7,33%
Christian Gonzalez,CB,0,0%,71,97%,0,0%
Keion White,DE,0,0%,61,84%,6,29%
Jabrill Peppers,SS,0,0%,57,78%,2,10%
Raekwon McMillan,LB,0,0%,53,73%,13,62%
Daniel Ekuale,DT,0,0%,53,73%,6,29%
Davon Godchaux,NT,0,0%,51,70%,6,29%
Jonathan Jones,CB,0,0%,50,68%,3,14%
Marcus Jones,CB,0,0%,46,63%,3,14%
Anfernee Jennings,LB,0,0%,42,58%,6,29%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jeremiah Pharms,DE,0,0%,35,48%,5,24%
Jaylinn Hawkins,FS,0,0%,31,42%,15,71%
Joshua Uche,LB,0,0%,31,42%,2,10%
Deatrich Wise Jr.,DE,0,0%,30,41%,6,29%
Alex Austin,CB,0,0%,14,19%,3,14%
Eric Johnson,DT,0,0%,11,15%,1,5%
Joe Giles-Harris,LB,0,0%,9,12%,14,67%
Dell Pettus,FS,0,0%,8,11%,12,57%
Marcellas Dial,CB,0,0%,2,3%,20,95%
Christian Elliss,LB,0,0%,2,3%,19,90%
,,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brenden Schooler,FS,0,0%,0,0%,20,95%
Curtis Jacobs,LB,0,0%,0,0%,7,33%
Joe Cardona,LS,0,0%,0,0%,6,29%
Bryce Baringer,P,0,0%,0,0%,6,29%
Javon Baker,WR,0,0%,0,0%,6,29%
Joey Slye,K,0,0%,0,0%,3,14%
Jaheim Bell,TE,0,0%,0,0%,3,14%
Nick Leverett,G,0,0%,0,0%,1,5%
