Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,10,7,52,1,4,46,6.6,6,0.9,10.3,0,,0,0.0,1,75.8
Olamide Zaccheaus,WAS,6,6,85,0,6,15,2.5,70,11.7,2.5,1,6.0,0,0.0,0,118.7
Noah Brown,WAS,4,3,26,0,2,24,8.0,2,0.7,7.5,0,,0,0.0,0,91.7
Zach Ertz,WAS,3,3,22,0,1,15,5.0,7,2.3,5.0,0,,0,0.0,0,97.2
Brian Robinson Jr.,WAS,3,3,12,0,0,-6,-2.0,18,6.0,-2.0,0,,0,0.0,0,83.3
John Bates,WAS,1,1,9,0,,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2
Dyami Brown,WAS,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Luke McCaffrey,WAS,1,1,17,0,1,13,13.0,4,4.0,13.0,0,,0,0.0,0,118.7
Jeremy McNichols,WAS,1,1,6,0,0,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marvin Harrison Jr.,ARI,6,5,45,1,3,39,7.8,6,1.2,7.0,0,,1,16.7,0,137.5
Greg Dortch,ARI,4,4,38,0,1,11,2.8,27,6.8,2.8,1,4.0,0,0.0,0,106.2
Michael Wilson,ARI,7,3,38,0,1,32,10.7,6,2.0,11.9,0,,1,14.3,0,60.4
Elijah Higgins,ARI,3,2,12,0,,0,0.0,12,6.0,2.0,0,,1,33.3,0,74.3
James Conner,ARI,1,1,9,0,0,-3,-3.0,12,12.0,-3.0,0,,0,0.0,0,104.2
Emari Demercado,ARI,1,1,0,0,0,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
