Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Downs,IND,5,5,84,1,5,72,14.4,12,2.4,14.4,0,,0,0.0,0,158.3
Michael Pittman Jr.,IND,8,5,46,0,2,33,6.6,13,2.6,14.5,0,,1,12.5,0,78.1
Alec Pierce,IND,4,3,74,0,3,63,21.0,11,3.7,17.8,0,,0,0.0,0,116.7
Mo Alie-Cox,IND,3,2,17,0,1,13,6.5,4,2.0,6.7,0,,1,33.3,0,81.2
Adonai Mitchell,IND,2,1,33,0,1,3,3.0,30,30.0,3.0,0,,0,0.0,0,95.8
Jonathan Taylor,IND,2,1,3,0,0,-3,-3.0,6,6.0,-3.5,0,,0,0.0,0,56.2
Trey Sermon,IND,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Andrew Ogletree,IND,1,1,8,0,1,-3,-3.0,11,11.0,-3.0,0,,0,0.0,0,100.0
Kylen Granson,IND,2,1,4,0,,2,2.0,2,2.0,1.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Breece Hall,NYJ,7,7,43,1,1,-3,-0.4,46,6.6,-0.4,1,7.0,0,0.0,0,131.8
Davante Adams,NYJ,7,6,72,0,3,16,2.7,56,9.3,2.6,2,3.0,0,0.0,0,109.5
Garrett Wilson,NYJ,8,4,18,0,,12,3.0,6,1.5,8.4,0,,0,0.0,0,56.2
Xavier Gipson,NYJ,1,1,17,0,1,17,17.0,0,0.0,17.0,0,,0,0.0,0,118.7
Jeremy Ruckert,NYJ,2,1,6,0,1,5,5.0,1,1.0,0.5,0,,1,50.0,0,56.2
Malachi Corley,NYJ,1,1,10,0,,10,10.0,0,0.0,10.0,0,,0,0.0,0,108.3
Tyler Conklin,NYJ,2,1,7,0,,4,4.0,3,3.0,6.5,0,,0,0.0,0,58.3
Kenny Yeboah,NYJ,1,1,11,1,1,1,1.0,10,10.0,1.0,0,,0,0.0,0,152.1
