Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jonnu Smith,MIA,7,7,96,1,7,46,6.6,50,7.1,6.6,0,,0,0.0,0,158.3
Malik Washington,MIA,3,2,9,0,,5,2.5,4,2.0,7.0,0,,0,0.0,0,70.1
De'Von Achane,MIA,3,2,8,0,0,5,2.5,3,1.5,2.7,0,,1,33.3,0,70.1
Jaylen Waddle,MIA,2,1,11,0,,8,8.0,3,3.0,7.5,0,,0,0.0,0,66.7
Julian Hill,MIA,2,1,4,0,,2,2.0,2,2.0,7.0,0,,0,0.0,0,56.2
Tyreek Hill,MIA,2,1,8,0,,5,5.0,3,3.0,19.5,0,,0,0.0,0,60.4
Alec Ingold,MIA,1,1,25,0,1,13,13.0,12,12.0,13.0,0,,0,0.0,0,118.7
Odell Beckham Jr.,MIA,2,0,0,0,,0,,0,,5.5,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Pittman Jr.,IND,5,3,63,0,2,47,15.7,16,5.3,17.6,0,,0,0.0,0,104.2
Adonai Mitchell,IND,3,2,30,0,2,30,15.0,0,0.0,12.7,0,,0,0.0,0,99.3
Alec Pierce,IND,5,2,15,0,1,0,0.0,15,7.5,12.0,0,,1,20.0,0,47.9
Will Mallory,IND,1,1,5,0,,5,5.0,0,0.0,5.0,1,1.0,0,0.0,0,87.5
Trey Sermon,IND,1,1,13,0,1,-4,-4.0,17,17.0,-4.0,0,,0,0.0,0,118.7
Josh Downs,IND,3,1,3,0,,-3,-3.0,6,6.0,2.0,0,,0,0.0,0,42.4
Andrew Ogletree,IND,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
Kylen Granson,IND,2,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
