Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Quentin Johnston,LAC,14,13,186,0,6,132,10.2,54,4.2,9.6,0,,1,7.1,0,118.7
Will Dissly,LAC,6,5,42,1,3,16,3.2,26,5.2,3.2,0,,0,0.0,0,135.4
Ladd McConkey,LAC,8,5,95,0,3,52,10.4,43,8.6,8.8,2,2.5,0,0.0,0,103.6
J.K. Dobbins,LAC,3,3,12,0,0,-6,-2.0,18,6.0,-2.0,0,,0,0.0,0,83.3
DJ Chark,LAC,3,1,6,1,1,6,6.0,0,0.0,16.0,0,,0,0.0,0,81.9
Derius Davis,LAC,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,LVR,10,9,123,1,4,108,12.0,15,1.7,12.6,0,,0,0.0,0,151.2
Brock Bowers,LVR,9,4,50,1,3,31,7.8,19,4.8,11.1,1,4.0,1,11.1,0,99.3
Alexander Mattison,LVR,5,4,11,0,2,1,0.3,10,2.5,0.8,1,4.0,0,0.0,1,39.6
Michael Mayer,LVR,4,4,21,0,1,10,2.5,11,2.8,2.5,1,4.0,0,0.0,0,88.5
Tre Tucker,LVR,4,3,24,0,1,20,6.7,4,1.3,15.0,0,,0,0.0,0,89.6
Chris Collier,LVR,2,1,-4,0,,-5,-5.0,1,1.0,-2.5,0,,0,0.0,0,56.2
