Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Conklin,NYJ,8,8,57,1,3,12,1.5,45,5.6,1.5,0,,0,0.0,0,135.9
Garrett Wilson,NYJ,8,7,66,1,4,42,6.0,24,3.4,6.8,1,7.0,0,0.0,0,140.6
Davante Adams,NYJ,8,5,47,0,1,13,2.6,34,6.8,1.8,1,5.0,0,0.0,1,39.1
Isaiah Davis,NYJ,1,1,8,0,0,-5,-5.0,13,13.0,-5.0,0,,0,0.0,0,100.0
Breece Hall,NYJ,1,1,8,0,0,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Allen Lazard,NYJ,3,1,9,0,1,9,9.0,0,0.0,13.7,0,,1,33.3,1,2.8
Kenny Yeboah,NYJ,2,0,0,0,,0,,0,,7.0,0,,2,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keon Coleman,BUF,7,3,27,1,2,22,7.3,5,1.7,9.9,0,,1,14.3,0,93.5
Khalil Shakir,BUF,6,3,25,0,1,4,1.3,21,7.0,4.0,0,,0,0.0,0,61.1
Amari Cooper,BUF,3,3,56,1,1,53,17.7,3,1.0,17.7,0,,0,0.0,0,158.3
Dalton Kincaid,BUF,2,2,24,0,2,-2,-1.0,26,13.0,-1.0,0,,0,0.0,0,116.7
Mack Hollins,BUF,2,2,33,0,2,26,13.0,7,3.5,13.0,0,,0,0.0,0,118.7
Dawson Knox,BUF,3,1,4,0,,3,3.0,1,1.0,-0.7,0,,0,0.0,0,42.4
Ty Johnson,BUF,1,1,9,0,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2
Tyrell Shavers,BUF,1,1,69,1,1,-2,-2.0,71,71.0,-2.0,1,1.0,0,0.0,0,158.3
Ray Davis,BUF,1,1,4,0,,-7,-7.0,11,11.0,-7.0,0,,0,0.0,0,83.3
Quintin Morris,BUF,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
