Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,HOU,7,5,23,0,3,13,2.6,10,2.0,9.4,2,2.5,0,0.0,0,75.3
Joe Mixon,HOU,3,2,9,0,1,-7,-3.5,16,8.0,-3.3,0,,0,0.0,0,70.1
Xavier Hutchinson,HOU,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Dalton Schultz,HOU,2,1,28,0,1,21,21.0,7,7.0,13.0,0,,0,0.0,0,95.8
Cade Stover,HOU,1,1,15,0,,2,2.0,13,13.0,2.0,1,1.0,0,0.0,0,118.7
Tank Dell,HOU,4,0,0,0,,0,,0,,11.3,0,,2,50.0,0,39.6
Dare Ogunbowale,HOU,1,0,0,0,0,0,,0,,-3.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Romeo Doubs,GNB,10,8,94,0,6,77,9.6,17,2.1,12.8,0,,0,0.0,0,105.8
Josh Jacobs,GNB,5,5,16,1,1,-14,-2.8,30,6.0,-2.8,1,5.0,0,0.0,0,119.6
Tucker Kraft,GNB,4,3,33,1,2,21,7.0,12,4.0,5.8,1,3.0,0,0.0,0,138.5
Dontayvion Wicks,GNB,6,3,48,1,2,35,11.7,13,4.3,13.7,1,3.0,0,0.0,1,77.1
Jayden Reed,GNB,4,2,10,0,,1,0.5,9,4.5,9.5,0,,2,50.0,0,56.2
Bo Melton,GNB,1,1,8,0,1,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
Ben Sims,GNB,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Christian Watson,GNB,2,1,9,0,,9,9.0,0,0.0,15.0,0,,0,0.0,1,22.9
