Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jaxon Smith-Njigba,SEA,12,8,51,0,4,30,3.8,21,2.6,6.4,0,,0,0.0,1,40.6
D.K. Metcalf,SEA,12,7,104,0,4,73,10.4,31,4.4,11.2,1,7.0,0,0.0,0,86.8
Zach Charbonnet,SEA,5,5,39,0,0,-3,-0.6,42,8.4,-0.6,0,,0,0.0,0,99.2
Tyler Lockett,SEA,9,5,61,0,4,40,8.0,21,4.2,6.6,0,,0,0.0,0,76.6
Kenneth Walker III,SEA,5,4,36,0,2,-6,-1.5,42,10.5,-1.0,1,4.0,1,20.0,0,96.7
Jake Bobo,SEA,3,3,30,0,3,24,8.0,6,2.0,8.0,0,,0,0.0,0,108.3
Noah Fant,SEA,2,2,26,0,2,21,10.5,5,2.5,10.5,0,,0,0.0,0,118.7
AJ Barner,SEA,2,2,27,1,2,4,2.0,23,11.5,2.0,0,,0,0.0,0,158.3
Pharaoh Brown,SEA,2,1,3,0,,-1,-1.0,4,4.0,1.5,0,,1,50.0,0,56.2
Laviska Shenault Jr.,SEA,1,1,18,0,1,-1,-1.0,19,19.0,-1.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amon-Ra St. Brown,DET,6,6,45,1,2,30,5.0,15,2.5,5.0,0,,0,0.0,0,137.5
Sam LaPorta,DET,4,4,53,0,3,-6,-1.5,59,14.8,-1.5,1,4.0,0,0.0,0,118.7
Brock Wright,DET,2,2,13,0,1,5,2.5,8,4.0,2.5,0,,0,0.0,0,93.7
Jameson Williams,DET,2,2,80,1,2,24,12.0,56,28.0,12.0,0,,0,0.0,0,158.3
Tim Patrick,DET,2,2,52,0,2,23,11.5,29,14.5,11.5,0,,0,0.0,0,118.7
Kalif Raymond,DET,1,1,9,0,,-3,-3.0,12,12.0,-3.0,0,,0,0.0,0,104.2
David Montgomery,DET,1,1,40,0,1,1,1.0,39,39.0,1.0,2,0.5,0,0.0,0,118.7
Jared Goff,DET,1,1,7,1,1,5,5.0,2,2.0,5.0,0,,0,0.0,0,135.4
