Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Khalil Shakir,BUF,9,6,58,0,2,9,1.5,49,8.2,6.7,1,6.0,0,0.0,1,44.9
Mack Hollins,BUF,4,4,86,0,3,81,20.3,5,1.3,20.3,0,,0,0.0,0,118.7
Curtis Samuel,BUF,8,4,35,0,2,25,6.3,10,2.5,7.4,0,,0,0.0,1,22.4
Ty Johnson,BUF,3,3,32,0,2,2,0.7,30,10.0,0.7,1,3.0,0,0.0,0,111.1
Dalton Kincaid,BUF,5,2,24,0,1,5,2.5,19,9.5,3.4,0,,0,0.0,0,55.4
Dawson Knox,BUF,3,2,40,0,1,32,16.0,8,4.0,10.3,0,,0,0.0,0,109.7
James Cook,BUF,3,1,5,0,0,-4,-4.0,9,9.0,-3.0,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Downs,IND,10,7,72,0,3,51,7.3,21,3.0,7.5,0,,1,10.0,1,50.8
Adonai Mitchell,IND,6,6,71,0,5,52,8.7,19,3.2,8.7,0,,0,0.0,0,116.0
Alec Pierce,IND,7,4,81,1,4,74,18.5,7,1.8,16.9,0,,1,14.3,1,97.9
Tyler Goodson,IND,3,2,9,1,1,6,3.0,3,1.5,4.0,0,,1,33.3,0,109.7
Kylen Granson,IND,2,2,15,0,1,12,6.0,3,1.5,6.0,0,,0,0.0,0,97.9
Jonathan Taylor,IND,4,2,8,0,0,-1,-0.5,9,4.5,-1.3,0,,0,0.0,1,16.7
Will Mallory,IND,1,1,10,0,,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3
Andrew Ogletree,IND,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Trey Sermon,IND,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
