Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brock Bowers,LVR,14,10,93,0,6,48,4.8,45,4.5,5.0,0,,0,0.0,1,59.5
Alexander Mattison,LVR,3,3,31,0,1,-3,-1.0,34,11.3,-1.0,0,,0,0.0,0,109.7
Tre Tucker,LVR,8,3,36,0,2,18,6.0,18,6.0,13.8,0,,0,0.0,0,52.1
Harrison Bryant,LVR,2,2,19,0,2,2,1.0,17,8.5,1.0,0,,0,0.0,0,106.2
DJ Turner,LVR,7,2,13,0,,5,2.5,8,4.0,10.3,1,2.0,1,14.3,2,0.0
Zamir White,LVR,1,1,14,0,1,-6,-6.0,20,20.0,-6.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tutu Atwell,LAR,9,6,51,0,3,7,1.2,44,7.3,3.1,0,,1,11.1,1,41.7
Tyler Johnson,LAR,7,4,57,0,1,19,4.8,38,9.5,6.7,0,,0,0.0,0,83.6
Colby Parkinson,LAR,2,2,32,0,1,8,4.0,24,12.0,4.0,1,2.0,0,0.0,0,118.7
Hunter Long,LAR,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Demarcus Robinson,LAR,3,1,9,0,1,9,9.0,0,0.0,17.7,0,,0,0.0,0,42.4
