Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Courtland Sutton,DEN,9,6,70,1,4,65,10.8,5,0.8,10.8,0,,2,22.2,0,127.1
Marvin Mims,DEN,4,4,13,0,0,-9,-2.3,22,5.5,-2.3,0,,0,0.0,0,80.2
Devaughn Vele,DEN,4,4,39,1,4,23,5.8,16,4.0,5.8,0,,0,0.0,0,146.9
Javonte Williams,DEN,2,2,6,0,,-8,-4.0,14,7.0,-4.0,0,,0,0.0,0,79.2
Lil'Jordan Humphrey,DEN,3,2,23,0,1,-6,-3.0,29,14.5,7.0,0,,0,0.0,0,89.6
Lucas Krull,DEN,2,2,21,0,2,16,8.0,5,2.5,8.0,0,,0,0.0,0,110.4
Troy Franklin,DEN,3,1,9,0,,8,8.0,1,1.0,26.0,0,,0,0.0,0,42.4
Adam Trautman,DEN,1,1,34,0,1,5,5.0,29,29.0,5.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,12,8,64,1,5,43,5.4,21,2.6,4.6,0,,0,0.0,0,107.6
Kareem Hunt,KAN,10,7,65,0,2,-8,-1.1,73,10.4,-1.7,2,3.5,0,0.0,0,87.5
DeAndre Hopkins,KAN,5,4,56,0,3,36,9.0,20,5.0,7.6,0,,0,0.0,0,113.3
Noah Gray,KAN,2,2,18,0,1,-1,-0.5,19,9.5,-0.5,0,,0,0.0,0,104.2
Justin Watson,KAN,2,2,6,0,,4,2.0,2,1.0,2.0,0,,0,0.0,0,79.2
Samaje Perine,KAN,2,2,37,0,1,9,4.5,28,14.0,4.5,0,,0,0.0,0,118.7
Peyton Hendershot,KAN,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
Mecole Hardman,KAN,1,1,3,0,,-3,-3.0,6,6.0,-3.0,0,,0,0.0,0,79.2
Xavier Worthy,KAN,4,1,11,0,1,-2,-2.0,13,13.0,14.8,0,,1,25.0,0,39.6
Justyn Ross,KAN,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
