Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rachaad White,TAM,8,7,50,0,1,-18,-2.6,68,9.7,-1.9,0,,0,0.0,0,92.7
Payne Durham,TAM,7,5,29,0,1,25,5.0,4,0.8,6.7,0,,0,0.0,0,78.9
Mike Evans,TAM,8,5,69,0,4,65,13.0,4,0.8,16.3,0,,0,0.0,0,90.1
Jalen McMillan,TAM,7,5,57,1,4,42,8.4,15,3.0,15.1,1,5.0,0,0.0,1,95.5
Bucky Irving,TAM,3,3,24,0,1,-11,-3.7,35,11.7,-3.7,0,,0,0.0,0,100.0
Trey Palmer,TAM,4,2,31,0,1,23,11.5,8,4.0,23.0,0,,0,0.0,0,76.0
Ryan Miller,TAM,2,2,17,1,1,16,8.0,1,0.5,8.0,0,,0,0.0,0,141.7
Sterling Shepard,TAM,3,1,20,0,1,20,20.0,0,0.0,14.7,0,,1,33.3,0,57.6
Rakim Jarrett,TAM,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
CeeDee Lamb,DAL,8,7,105,0,4,62,8.9,43,6.1,11.6,1,7.0,0,0.0,0,118.7
Jake Ferguson,DAL,9,6,40,0,1,7,1.2,33,5.5,1.9,0,,0,0.0,0,76.2
Rico Dowdle,DAL,3,3,28,0,,0,0.0,28,9.3,0.0,0,,0,0.0,0,105.6
Ryan Flournoy,DAL,3,3,41,0,2,27,9.0,14,4.7,9.0,0,,0,0.0,0,118.7
Brandin Cooks,DAL,3,3,48,0,3,30,10.0,18,6.0,10.0,0,,0,0.0,0,118.7
Jalen Tolbert,DAL,3,2,20,1,2,14,7.0,6,3.0,16.7,0,,0,0.0,0,125.0
Luke Schoonmaker,DAL,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
KaVontae Turpin,DAL,1,1,7,0,0,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8
Hunter Luepke,DAL,2,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
