Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,15,8,97,1,4,74,9.3,23,2.9,10.2,0,,0,0.0,1,67.9
DeVonta Smith,PHI,8,6,51,0,5,42,7.0,9,1.5,6.8,0,,1,12.5,0,91.1
Kenneth Gainwell,PHI,1,1,6,0,,2,2.0,4,4.0,2.0,1,1.0,0,0.0,0,91.7
Saquon Barkley,PHI,1,0,0,0,0,0,,0,,23.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,6,5,60,1,4,43,8.6,17,3.4,10.2,0,,0,0.0,0,147.9
Olamide Zaccheaus,WAS,8,5,70,2,3,28,5.6,42,8.4,4.6,2,2.5,0,0.0,0,130.2
Dyami Brown,WAS,5,4,56,0,1,40,10.0,16,4.0,16.2,0,,0,0.0,0,113.3
Jeremy McNichols,WAS,4,4,15,0,0,2,0.5,13,3.3,0.5,0,,0,0.0,0,82.3
Jamison Crowder,WAS,4,2,15,2,2,15,7.5,0,0.0,10.5,0,,0,0.0,0,99.0
Brian Robinson Jr.,WAS,3,2,17,0,1,6,3.0,11,5.5,3.3,0,,0,0.0,0,81.2
Zach Ertz,WAS,2,1,12,0,1,11,11.0,1,1.0,8.5,0,,0,0.0,0,68.7
Luke McCaffrey,WAS,3,1,13,0,1,-2,-2.0,15,15.0,12.0,0,,0,0.0,2,8.3
John Bates,WAS,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
