Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVonta Smith,PHI,7,6,85,1,4,64,10.7,21,3.5,9.6,0,,0,0.0,0,156.8
A.J. Brown,PHI,6,5,84,0,3,58,11.6,26,5.2,13.2,0,,0,0.0,0,118.7
Grant Calcaterra,PHI,3,3,58,0,3,29,9.7,29,9.7,9.7,0,,0,0.0,0,118.7
Saquon Barkley,PHI,1,1,3,0,0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Jack Stoll,PHI,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Kenneth Gainwell,PHI,1,0,0,0,0,0,,0,,-3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ja'Marr Chase,CIN,11,9,54,1,5,33,3.7,21,2.3,7.8,1,9.0,0,0.0,1,79.5
Mike Gesicki,CIN,8,7,73,0,6,54,7.7,19,2.7,7.0,0,,0,0.0,0,104.7
Zack Moss,CIN,4,4,28,0,2,5,1.3,23,5.8,1.3,0,,0,0.0,0,95.8
Erick All,CIN,2,2,32,0,1,21,10.5,11,5.5,10.5,0,,0,0.0,0,118.7
Chase Brown,CIN,4,2,2,0,0,-4,-2.0,6,3.0,-0.5,0,,1,25.0,0,56.2
Jermaine Burton,CIN,3,1,41,0,1,28,28.0,13,13.0,24.0,0,,0,0.0,0,81.9
Trenton Irwin,CIN,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Andrei Iosivas,CIN,3,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
