Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,JAX,10,8,79,0,5,58,7.3,21,2.6,7.6,0,,0,0.0,0,99.6
Brian Thomas,JAX,9,5,48,0,3,17,3.4,31,6.2,8.0,0,,0,0.0,1,31.0
Travis Etienne,JAX,6,4,17,0,0,10,2.5,7,1.8,5.7,0,,1,16.7,0,70.1
Parker Washington,JAX,3,2,18,0,,18,9.0,0,0.0,9.3,0,,0,0.0,0,82.6
Gabriel Davis,JAX,6,2,18,0,1,19,9.5,-1,-0.5,9.0,0,,0,0.0,0,42.4
Brenton Strange,JAX,5,2,12,1,1,8,4.0,4,2.0,7.8,0,,1,20.0,0,87.5
Josiah Deguara,JAX,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Devin Duvernay,JAX,1,1,-1,0,,-3,-3.0,2,2.0,-3.0,0,,0,0.0,0,79.2
Luke Farrell,JAX,2,1,1,0,,1,1.0,0,0.0,2.5,0,,0,0.0,0,56.2
D'Ernest Johnson,JAX,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Khalil Shakir,BUF,6,6,72,1,5,-4,-0.7,76,12.7,-0.7,0,,0,0.0,0,156.2
James Cook,BUF,5,4,48,0,3,8,2.0,40,10.0,6.2,0,,1,20.0,0,106.7
Dalton Kincaid,BUF,5,3,41,1,2,24,8.0,17,5.7,8.8,0,,0,0.0,0,125.8
Curtis Samuel,BUF,3,3,22,0,1,0,0.0,22,7.3,0.0,1,3.0,0,0.0,0,97.2
Ty Johnson,BUF,3,3,28,1,2,23,7.7,5,1.7,7.7,0,,0,0.0,0,145.1
Dawson Knox,BUF,2,1,7,0,,4,4.0,3,3.0,2.0,0,,0,0.0,0,58.3
Mack Hollins,BUF,2,1,16,0,1,6,6.0,10,10.0,18.5,0,,0,0.0,0,77.1
Ray Davis,BUF,1,1,1,0,0,-7,-7.0,8,8.0,-7.0,0,,0,0.0,0,79.2
Marquez Valdes-Scantling,BUF,2,1,7,0,,6,6.0,1,1.0,7.5,0,,0,0.0,0,58.3
Keon Coleman,BUF,1,1,24,1,1,19,19.0,5,5.0,19.0,0,,0,0.0,0,158.3
