Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jonnu Smith,MIA,11,9,48,1,3,23,2.6,25,2.8,3.5,2,4.5,0,0.0,0,115.2
De'Von Achane,MIA,7,7,35,0,2,-14,-2.0,49,7.0,-2.0,0,,0,0.0,0,87.5
Malik Washington,MIA,6,5,52,0,3,12,2.4,40,8.0,2.3,0,,0,0.0,0,102.8
Raheem Mostert,MIA,3,3,13,0,1,-5,-1.7,18,6.0,-1.7,0,,0,0.0,0,84.7
Tyreek Hill,MIA,7,2,36,0,2,34,17.0,2,1.0,15.4,0,,0,0.0,3,8.9
River Cracraft,MIA,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Grant Dubose,MIA,1,1,-2,0,,-5,-5.0,3,3.0,-5.0,0,,0,0.0,0,79.2
Durham Smythe,MIA,1,1,8,0,,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0
Jaylen Waddle,MIA,2,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Joe Mixon,HOU,6,5,33,0,1,4,0.8,29,5.8,2.8,0,,0,0.0,0,89.6
Nico Collins,HOU,6,4,17,2,2,15,3.8,2,0.5,7.8,0,,0,0.0,0,109.7
Tank Dell,HOU,2,2,26,0,2,22,11.0,4,2.0,11.0,0,,0,0.0,0,118.7
John Metchie,HOU,4,2,17,0,1,12,6.0,5,2.5,10.5,0,,0,0.0,0,61.5
Dalton Schultz,HOU,4,2,13,0,1,9,4.5,4,2.0,9.3,0,,0,0.0,0,57.3
Robert Woods,HOU,2,2,12,0,1,10,5.0,2,1.0,5.0,0,,0,0.0,0,91.7
Xavier Hutchinson,HOU,1,1,13,0,,13,13.0,0,0.0,13.0,0,,0,0.0,0,118.7
