Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Elijah Moore,CLE,8,6,44,0,2,27,4.5,17,2.8,5.0,1,6.0,0,0.0,0,87.5
Jerry Jeudy,CLE,6,5,73,0,3,66,13.2,7,1.4,11.7,0,,1,16.7,0,117.4
David Bell,CLE,3,3,27,0,1,19,6.3,8,2.7,6.3,0,,0,0.0,0,104.2
Amari Cooper,CLE,8,3,11,0,,8,2.7,3,1.0,9.1,0,,3,37.5,0,45.8
Jordan Akins,CLE,1,1,10,0,1,-5,-5.0,15,15.0,-5.0,0,,0,0.0,0,108.3
Jerome Ford,CLE,2,1,0,0,0,-5,-5.0,5,5.0,1.5,0,,0,0.0,0,56.2
D'Onta Foreman,CLE,1,1,9,0,0,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2
Pierre Strong,CLE,2,1,10,0,,7,7.0,3,3.0,6.0,0,,1,50.0,0,64.6
Cedric Tillman,CLE,2,1,2,0,,-5,-5.0,7,7.0,-6.0,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Gabriel Davis,JAX,7,3,43,0,2,31,10.3,12,4.0,14.3,0,,0,0.0,0,63.4
Travis Etienne,JAX,4,3,6,0,1,-18,-6.0,24,8.0,-2.8,0,,0,0.0,0,77.1
Brenton Strange,JAX,6,3,65,0,2,54,18.0,11,3.7,13.7,0,,2,33.3,0,88.9
Luke Farrell,JAX,2,2,13,0,2,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7
Brian Thomas,JAX,4,2,94,0,2,72,36.0,22,11.0,20.3,0,,1,25.0,0,95.8
Christian Kirk,JAX,3,1,-1,0,,-1,-1.0,0,0.0,24.0,0,,0,0.0,0,42.4
Parker Washington,JAX,1,0,0,0,,0,,0,,-4.0,0,,1,100.0,0,39.6
