Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,5,5,44,1,3,28,5.6,16,3.2,5.6,0,,0,0.0,0,142.9
Zay Flowers,BAL,8,5,62,0,2,35,7.0,27,5.4,10.0,0,,0,0.0,0,86.5
Rashod Bateman,BAL,3,2,43,1,1,42,21.0,1,0.5,24.7,0,,0,0.0,0,149.3
Justice Hill,BAL,2,2,7,0,0,-2,-1.0,9,4.5,-1.0,0,,0,0.0,0,81.2
Charlie Kolar,BAL,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Tylan Wallace,BAL,1,1,15,0,,8,8.0,7,7.0,8.0,0,,0,0.0,0,118.7
Diontae Johnson,BAL,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ladd McConkey,LAC,6,6,83,0,4,67,11.2,16,2.7,11.2,0,,0,0.0,0,118.7
Will Dissly,LAC,4,4,47,0,1,25,6.3,22,5.5,6.3,1,4.0,0,0.0,0,115.6
J.K. Dobbins,LAC,5,3,19,0,0,1,0.3,18,6.0,-0.4,1,3.0,1,20.0,0,67.9
Josh Palmer,LAC,8,3,38,0,3,38,12.7,0,0.0,25.3,0,,0,0.0,0,53.1
Derius Davis,LAC,2,2,4,0,,-13,-6.5,17,8.5,-6.5,0,,0,0.0,0,79.2
Jalen Reagor,LAC,4,2,20,0,1,20,10.0,0,0.0,8.5,0,,0,0.0,0,64.6
Tucker Fisk,LAC,1,1,7,0,,0,0.0,7,7.0,0.0,0,,0,0.0,0,95.8
Gus Edwards,LAC,1,0,0,0,0,0,,0,,-5.0,0,,0,0.0,0,39.6
Quentin Johnston,LAC,5,0,0,0,,0,,0,,11.8,0,,2,40.0,0,39.6
