Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Isaiah Likely,BAL,5,4,75,0,3,33,8.3,42,10.5,9.8,0,,0,0.0,0,118.7
Justice Hill,BAL,7,4,28,0,1,-3,-0.8,31,7.8,2.9,0,,0,0.0,1,26.8
Mark Andrews,BAL,3,2,22,0,1,18,9.0,4,2.0,12.3,0,,0,0.0,0,88.2
Rashod Bateman,BAL,5,2,30,0,2,25,12.5,5,2.5,7.6,0,,0,0.0,0,60.4
Zay Flowers,BAL,6,2,39,1,2,20,10.0,19,9.5,14.0,0,,1,16.7,0,96.5
Tylan Wallace,BAL,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Patrick Ricard,BAL,1,1,5,0,,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5
Diontae Johnson,BAL,2,0,0,0,,0,,0,,33.0,0,,1,50.0,0,39.6
Nelson Agholor,BAL,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Pickens,PIT,12,8,89,0,4,64,8.0,25,3.1,10.8,0,,0,0.0,0,88.5
Najee Harris,PIT,5,4,30,0,1,-17,-4.3,47,11.8,-2.4,1,4.0,1,20.0,0,91.7
Jaylen Warren,PIT,4,4,27,0,2,-1,-0.3,28,7.0,-0.3,0,,0,0.0,0,94.8
Pat Freiermuth,PIT,2,2,14,0,,8,4.0,6,3.0,4.0,0,,0,0.0,0,95.8
Darnell Washington,PIT,4,2,42,0,2,25,12.5,17,8.5,6.0,0,,0,0.0,1,47.9
Cordarrelle Patterson,PIT,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2
Ben Skowronek,PIT,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Calvin Austin III,PIT,2,1,-1,0,,-2,-2.0,1,1.0,12.0,0,,0,0.0,0,56.2
Van Jefferson,PIT,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
