Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Courtland Sutton,DEN,9,3,60,1,3,47,15.7,13,4.3,16.6,0,,2,22.2,0,94.7
Tyler Badie,DEN,2,2,-4,0,,-8,-4.0,4,2.0,-4.0,0,,0,0.0,0,79.2
Javonte Williams,DEN,3,2,3,0,0,2,1.0,1,0.5,2.3,0,,0,0.0,0,70.1
Troy Franklin,DEN,4,2,-2,0,,-6,-3.0,4,2.0,15.5,0,,0,0.0,0,56.2
Nate Adkins,DEN,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
Michael Burton,DEN,1,1,3,0,,-2,-2.0,5,5.0,-2.0,0,,0,0.0,0,79.2
Jaleel McLaughlin,DEN,1,1,0,0,0,-7,-7.0,7,7.0,-7.0,0,,0,0.0,0,79.2
Greg Dulcich,DEN,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Josh Reynolds,DEN,2,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
Lil'Jordan Humphrey,DEN,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Garrett Wilson,NYJ,8,5,41,0,2,27,5.4,14,2.8,6.4,0,,0,0.0,0,75.5
Allen Lazard,NYJ,8,5,58,0,3,40,8.0,18,3.6,6.3,0,,1,12.5,0,84.4
Tyler Conklin,NYJ,8,4,17,0,1,4,1.0,13,3.3,7.6,0,,0,0.0,0,56.2
Mike Williams,NYJ,5,4,67,0,3,61,15.3,6,1.5,15.4,0,,0,0.0,0,118.7
Breece Hall,NYJ,5,2,14,0,,-1,-0.5,15,7.5,4.2,0,,0,0.0,0,47.9
Jeremy Ruckert,NYJ,2,2,10,0,,-2,-1.0,12,6.0,-1.0,0,,0,0.0,0,87.5
Xavier Gipson,NYJ,4,1,6,0,,0,0.0,6,6.0,11.8,0,,1,25.0,0,39.6
Braelon Allen,NYJ,1,1,12,0,1,0,0.0,12,12.0,0.0,0,,0,0.0,0,116.7
