Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amon-Ra St. Brown,DET,8,7,75,1,6,59,8.4,16,2.3,7.8,0,,0,0.0,0,145.3
Brock Wright,DET,5,4,34,0,2,19,4.8,15,3.8,5.2,0,,0,0.0,1,55.4
David Montgomery,DET,3,3,17,0,0,-7,-2.3,24,8.0,-2.3,1,3.0,0,0.0,0,90.3
Sam LaPorta,DET,2,2,36,0,2,25,12.5,11,5.5,12.5,0,,0,0.0,0,118.7
Tim Patrick,DET,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Jameson Williams,DET,3,1,9,0,1,-5,-5.0,14,14.0,22.7,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Wilson,ARI,9,8,64,0,2,54,6.8,10,1.3,7.9,0,,0,0.0,0,96.3
Marvin Harrison Jr.,ARI,11,5,64,1,5,62,12.4,2,0.4,16.7,0,,0,0.0,1,56.6
Greg Dortch,ARI,6,3,35,0,2,12,4.0,23,7.7,13.0,1,3.0,0,0.0,0,68.1
Trey McBride,ARI,6,3,25,0,,17,5.7,8,2.7,12.7,0,,0,0.0,0,61.1
James Conner,ARI,1,1,8,0,,-2,-2.0,10,10.0,-2.0,0,,0,0.0,0,100.0
Elijah Higgins,ARI,1,1,11,0,1,2,2.0,9,9.0,2.0,0,,0,0.0,0,112.5
