Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,WAS,5,5,38,0,2,33,6.6,5,1.0,6.6,0,,0,0.0,0,98.3
Terry McLaurin,WAS,6,4,100,1,4,89,22.3,11,2.8,24.7,0,,0,0.0,0,149.3
Noah Brown,WAS,3,3,29,0,2,19,6.3,10,3.3,6.3,0,,0,0.0,0,106.9
Luke McCaffrey,WAS,3,3,44,0,2,27,9.0,17,5.7,9.0,1,3.0,0,0.0,0,118.7
Dyami Brown,WAS,2,2,16,0,,-3,-1.5,19,9.5,-1.5,1,2.0,0,0.0,0,100.0
Austin Ekeler,WAS,2,2,22,0,2,-5,-2.5,27,13.5,-2.5,0,,0,0.0,0,112.5
Brian Robinson Jr.,WAS,1,1,4,0,0,-5,-5.0,9,9.0,-5.0,0,,0,0.0,0,83.3
Trenton Scott,WAS,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ja'Marr Chase,CIN,7,6,118,2,4,86,14.3,32,5.3,13.1,1,6.0,1,14.3,0,158.3
Andrei Iosivas,CIN,7,5,52,1,4,44,8.8,8,1.6,9.1,0,,0,0.0,0,132.1
Zack Moss,CIN,6,5,39,0,2,10,2.0,29,5.8,3.0,0,,0,0.0,0,93.7
Erick All,CIN,4,4,22,0,2,6,1.5,16,4.0,1.5,0,,0,0.0,0,89.6
Mike Gesicki,CIN,5,4,47,0,4,30,7.5,17,4.3,9.4,0,,0,0.0,0,105.8
Tee Higgins,CIN,6,3,39,0,2,31,10.3,8,2.7,10.5,1,3.0,0,0.0,0,70.8
Chase Brown,CIN,3,2,7,0,0,-3,-1.5,10,5.0,-2.3,0,,0,0.0,0,70.1
