Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chigoziem Okonkwo,TEN,11,9,81,0,3,38,4.2,43,4.8,6.3,3,3.0,0,0.0,0,97.3
Calvin Ridley,TEN,5,3,78,1,2,74,24.7,4,1.3,21.2,0,,0,0.0,1,104.2
Tyjae Spears,TEN,4,3,39,0,2,-2,-0.7,41,13.7,-1.8,2,1.5,0,0.0,0,105.2
Tyler Boyd,TEN,3,2,20,0,1,10,5.0,10,5.0,6.3,1,2.0,0,0.0,1,45.8
Tony Pollard,TEN,4,2,5,0,0,-9,-4.5,14,7.0,-2.8,0,,2,50.0,1,16.7
Nick Westbrook-Ikhine,TEN,4,2,17,1,2,17,8.5,0,0.0,9.8,0,,0,0.0,0,101.0
Mason Kinsey,TEN,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
David Martin-Robinson,TEN,1,1,6,0,1,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Downs,IND,4,3,61,1,2,-7,-2.3,68,22.7,-0.8,1,3.0,1,25.0,0,156.2
Michael Pittman Jr.,IND,3,2,19,0,2,15,7.5,4,2.0,9.3,0,,0,0.0,0,84.0
Mo Alie-Cox,IND,2,1,15,0,1,6,6.0,9,9.0,4.5,0,,0,0.0,0,75.0
Adonai Mitchell,IND,1,1,36,0,1,34,34.0,2,2.0,34.0,0,,0,0.0,0,118.7
Andrew Ogletree,IND,1,0,0,0,,0,,0,,21.0,0,,0,0.0,1,0.0
