Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jack Jones,LVR,0,6,5,83.3%,38,7.6,6.3,1,132.6,5.8,28,10,0,0,0,0.0,0,3,2,40.0%
Jakorian Bennett,LVR,0,8,4,50.0%,34,8.5,4.3,0,61.5,13.0,28,6,0,0,0,0.0,0,2,1,33.3%
Nate Hobbs,LVR,0,5,4,80.0%,51,12.8,10.2,0,109.2,1.0,-1,52,3,0,0,0.0,0,4,2,33.3%
Tommy Eichenberg,LVR,0,2,2,100.0%,23,11.5,11.5,1,154.2,-2.5,-5,28,2,1,0,0.0,1,1,0,0.0%
Robert Spillane,LVR,0,2,2,100.0%,35,17.5,17.5,0,118.7,1.5,3,32,4,0,0,0.0,0,10,1,9.1%
Tre'von Moehrig,LVR,0,2,2,100.0%,26,13.0,13.0,0,118.7,11.5,23,3,3,0,0,0.0,0,8,1,11.1%
Christian Wilkins,LVR,0,1,1,100.0%,4,4.0,4.0,0,83.3,-7.0,-7,11,0,0,0,1.0,1,5,0,0.0%
Charles Snowden,LVR,0,1,1,100.0%,8,8.0,8.0,0,100.0,5.0,5,3,0,0,1,0.0,1,5,0,0.0%
Amari Burney,LVR,0,1,1,100.0%,26,26.0,26.0,0,118.7,-5.0,-5,31,0,0,0,0.0,0,0,1,100.0%
K'Lavon Chaisson,LVR,0,1,1,100.0%,5,5.0,5.0,0,87.5,1.0,1,4,0,0,0,0.0,0,1,2,66.7%
Christopher Smith,LVR,0,1,1,100.0%,7,7.0,7.0,0,95.8,-2.0,-2,9,0,0,0,0.0,0,2,0,0.0%
Maxx Crosby,LVR,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,1,0,2.0,3,3,0,0.0%
John Jenkins,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Tyree Wilson,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Isaiah Pola-Mao,LVR,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,1,20.0%
Adam Butler,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ja'Quan McMillian,DEN,0,8,5,62.5%,45,9.0,5.6,0,77.6,7.3,21,24,2,0,0,0.0,0,5,1,16.7%
Brandon Jones,DEN,0,7,4,57.1%,43,10.8,6.1,0,75.3,10.6,18,25,0,0,0,0.0,0,8,1,11.1%
Cody Barton,DEN,0,4,4,100.0%,24,6.0,6.0,0,91.7,1.3,5,19,5,0,0,0.0,0,7,1,12.5%
Riley Moss,DEN,1,7,3,42.9%,34,11.3,4.9,0,18.5,15.9,30,4,0,0,0,0.0,0,4,1,20.0%
Justin Strnad,DEN,0,4,3,75.0%,14,4.7,3.5,0,79.2,1.5,-1,15,2,0,0,0.0,0,9,0,0.0%
Patrick Surtain II,DEN,2,4,2,50.0%,24,12.0,6.0,0,29.2,11.3,21,3,0,0,0,0.0,0,3,0,0.0%
Jonathon Cooper,DEN,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-5.0,-5,4,29,1,1,1.0,3,2,0,0.0%
P.J. Locke,DEN,0,3,1,33.3%,57,57.0,19.0,1,121.5,17.3,22,35,1,0,0,0.0,0,4,0,0.0%
Jonah Elliss,DEN,0,1,1,100.0%,16,16.0,16.0,0,118.7,13.0,13,3,15,0,0,0.0,0,1,0,0.0%
Zach Allen,DEN,0,0,0,,,,,,,,,,0,4,1,1.0,6,7,1,12.5%
Nik Bonitto,DEN,0,0,0,,,,,,,,,,24,2,0,1.0,3,1,0,0.0%
John Franklin-Myers,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Malcolm Roach,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Dondrea Tillman,DEN,0,0,0,,,,,,,,,,11,1,0,0.0,1,0,0,
Blake Watson,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
