Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
E.J. Speed,IND,0,6,6,100.0%,46,7.7,7.7,1,138.2,3.2,19,27,2,0,0,0.0,0,12,0,0.0%
Julian Blackmon,IND,0,5,5,100.0%,76,15.2,15.2,1,158.3,12.6,63,13,1,0,0,0.0,0,7,2,22.2%
Jaylon Jones,IND,0,5,5,100.0%,76,15.2,15.2,1,158.3,10.8,54,22,0,0,0,0.0,0,7,1,12.5%
Nick Cross,IND,1,6,4,66.7%,53,13.3,8.8,1,94.4,12.7,40,13,0,0,0,0.0,0,10,0,0.0%
Samuel Womack,IND,0,4,3,75.0%,68,22.7,17.0,0,116.7,15.5,54,14,0,0,0,0.0,0,5,0,0.0%
Dayo Odeyingbo,IND,0,3,3,100.0%,25,8.3,8.3,0,101.4,-1.0,-3,28,0,0,0,0.0,0,2,1,33.3%
Kenny Moore,IND,0,3,3,100.0%,9,3.0,3.0,0,79.2,1.3,4,5,3,0,0,0.0,0,6,0,0.0%
Grover Stewart,IND,0,1,1,100.0%,1,1.0,1.0,0,79.2,-7.0,-7,8,0,0,1,2.0,3,4,2,33.3%
Grant Stuard,IND,0,1,1,100.0%,-7,-7.0,-7.0,0,79.2,-8.0,-8,1,0,0,0,0.0,0,3,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,2,2,1.0,5,6,1,14.3%
Laiatu Latu,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Raekwon Davis,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Zaire Franklin,IND,1,1,0,0.0%,,,0.0,,0.0,16.0,,,3,0,0,0.0,0,9,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Byron Murphy,MIN,1,4,3,75.0%,42,14.0,10.5,0,68.7,10.0,28,14,0,0,0,0.0,0,4,0,0.0%
Harrison Smith,MIN,0,5,3,60.0%,45,15.0,9.0,0,89.6,9.6,22,23,1,0,0,0.0,0,4,1,20.0%
Stephon Gilmore,MIN,0,5,3,60.0%,28,9.3,5.6,0,75.4,7.4,22,6,0,0,0,0.0,0,3,0,0.0%
Josh Metellus,MIN,0,3,2,66.7%,19,9.5,6.3,0,84.0,9.7,13,6,1,1,0,0.0,1,5,0,0.0%
Ivan Pace,MIN,0,4,2,50.0%,19,9.5,4.8,0,63.5,3.0,9,10,3,0,0,0.0,0,6,0,0.0%
Camryn Bynum,MIN,0,4,2,50.0%,30,15.0,7.5,0,75.0,14.8,27,3,1,0,0,0.0,0,5,0,0.0%
Jalen Redmond,MIN,0,1,1,100.0%,-4,-4.0,-4.0,0,79.2,-7.0,-7,3,0,0,0,0.0,0,1,0,0.0%
Jonathan Greenard,MIN,0,0,0,,,,,,,,,,4,1,0,2.0,3,2,0,0.0%
Jihad Ward,MIN,0,0,0,,,,,,,,,,1,0,2,1.0,3,2,0,0.0%
Dallas Turner,MIN,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,1,0,1,0.0,1,2,0,0.0%
Andrew Van Ginkel,MIN,0,1,0,0.0%,,,0.0,,39.6,8.0,,,4,0,1,0.0,1,2,0,0.0%
Patrick Jones II,MIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,
