Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kaden Elliss,ATL,0,9,9,100.0%,67,7.4,7.4,0,97.7,-0.3,-3,70,0,0,0,0.0,0,11,1,8.3%
Mike Hughes,ATL,0,6,5,83.3%,45,9.0,7.5,0,97.9,13.2,38,7,0,0,0,0.0,0,6,1,14.3%
AJ Terrell,ATL,1,4,4,100.0%,41,10.3,10.3,0,69.8,6.5,26,15,0,0,0,0.0,0,7,0,0.0%
Nathan Landman,ATL,0,4,4,100.0%,42,10.5,10.5,1,150.0,-1.0,-4,46,0,0,0,0.0,0,7,0,0.0%
DeAundre Alford,ATL,0,5,4,80.0%,21,5.3,4.2,1,123.7,2.0,15,6,7,0,0,0.0,0,5,2,28.6%
Jessie Bates III,ATL,1,5,3,60.0%,14,4.7,2.8,1,64.6,11.6,12,2,0,0,0,0.0,0,5,2,28.6%
Clark Phillips,ATL,0,2,2,100.0%,13,6.5,6.5,0,93.7,5.5,11,2,0,0,0,0.0,0,3,0,0.0%
Richie Grant,ATL,0,5,2,40.0%,48,24.0,9.6,0,75.4,17.6,26,22,0,0,0,0.0,0,4,0,0.0%
Arnold Ebiketie,ATL,0,1,1,100.0%,4,4.0,4.0,0,83.3,3.0,3,1,2,1,0,0.0,1,1,0,0.0%
Matt Judon,ATL,0,2,1,50.0%,7,7.0,3.5,0,58.3,6.5,-7,14,2,0,0,0.0,0,3,0,0.0%
James Smith-Williams,ATL,0,2,1,50.0%,3,3.0,1.5,0,56.2,0.0,-2,5,0,0,0,0.0,0,4,0,0.0%
Kevin King,ATL,0,1,1,100.0%,25,25.0,25.0,0,118.7,24.0,24,1,0,0,0,0.0,0,0,0,
Ruke Orhorhoro,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Christian Izien,TAM,0,9,6,66.7%,25,4.2,2.8,0,70.1,1.4,1,24,2,1,0,0.0,1,9,1,10.0%
K.J. Britt,TAM,0,6,6,100.0%,95,15.8,15.8,1,158.3,4.3,26,69,1,0,0,0.0,0,10,1,9.1%
Lavonte David,TAM,0,3,3,100.0%,11,3.7,3.7,0,81.9,-1.7,-5,16,0,1,0,0.0,1,8,0,0.0%
Tyrek Funderburk,TAM,0,4,3,75.0%,79,26.3,19.8,1,156.2,27.5,62,17,0,0,0,0.0,0,2,1,33.3%
Josh Hayes,TAM,0,1,1,100.0%,8,8.0,8.0,0,100.0,4.0,4,4,0,0,0,0.0,0,5,0,0.0%
Kaevon Merriweather,TAM,0,1,1,100.0%,36,36.0,36.0,1,158.3,19.0,19,17,0,0,0,0.0,0,2,0,0.0%
J.J. Russell,TAM,0,1,1,100.0%,10,10.0,10.0,0,108.3,1.0,1,9,0,0,0,0.0,0,1,0,0.0%
Jordan Whitehead,TAM,0,1,1,100.0%,6,6.0,6.0,1,131.2,1.0,1,5,0,0,0,0.0,0,4,0,0.0%
Antoine Winfield Jr.,TAM,0,1,1,100.0%,6,6.0,6.0,0,91.7,0.0,0,6,4,0,0,0.0,0,7,1,12.5%
C.J. Brewer,TAM,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%
Calijah Kancey,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
YaYa Diaby,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Joe Tryon-Shoyinka,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Zyon McCollum,TAM,0,1,0,0.0%,,,0.0,,39.6,26.0,,,1,0,0,0.0,0,6,1,14.3%
Vita Vea,TAM,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
