Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cam Hart,LAC,0,8,5,62.5%,44,8.8,5.5,0,77.1,7.9,28,16,0,0,0,0.0,0,7,1,12.5%
Daiyan Henley,LAC,0,6,3,50.0%,52,17.3,8.7,0,79.9,-1.5,-10,62,0,0,0,0.0,0,4,3,42.9%
Junior Colson,LAC,0,2,2,100.0%,29,14.5,14.5,0,118.7,10.5,21,8,0,0,0,0.0,0,4,0,0.0%
Ja'Sir Taylor,LAC,0,3,1,33.3%,5,5.0,1.7,1,81.9,6.0,5,0,1,0,0,0.0,0,1,0,0.0%
Tarheeb Still,LAC,0,2,1,50.0%,4,4.0,2.0,0,56.2,9.0,4,0,0,0,0,0.0,0,3,2,40.0%
Alohi Gilman,LAC,0,2,1,50.0%,10,10.0,5.0,0,64.6,10.0,10,0,0,0,0,0.0,0,5,1,16.7%
Derwin James,LAC,0,1,1,100.0%,1,1.0,1.0,0,79.2,0.0,0,1,4,0,0,0.0,0,8,0,0.0%
Denzel Perryman,LAC,0,0,0,,,,,,,,,,3,0,1,0.0,1,3,0,0.0%
Khalil Mack,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Bud Dupree,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Tuli Tuipulotu,LAC,0,1,0,0.0%,,,0.0,,39.6,4.0,,,1,0,0,0.0,0,4,2,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Max Melton,ARI,0,14,12,85.7%,174,14.5,12.4,0,118.5,10.2,115,59,0,0,0,0.0,0,9,1,10.0%
Kyzir White,ARI,0,3,3,100.0%,27,9.0,9.0,0,104.2,1.0,3,24,3,0,1,0.0,1,10,1,9.1%
Garrett Williams,ARI,0,7,3,42.9%,40,13.3,5.7,0,61.6,7.6,36,4,0,0,0,0.0,0,5,0,0.0%
Starling Thomas,ARI,0,3,2,66.7%,59,29.5,19.7,0,109.7,16.3,34,25,0,0,0,0.0,0,5,0,0.0%
Jalen Thompson,ARI,0,4,2,50.0%,9,4.5,2.3,0,56.2,9.0,6,3,1,0,0,0.0,0,4,0,0.0%
Budda Baker,ARI,0,2,2,100.0%,22,11.0,11.0,0,112.5,9.0,18,4,1,0,0,0.0,0,8,1,11.1%
Dennis Gardeck,ARI,0,1,1,100.0%,2,2.0,2.0,0,79.2,1.0,1,1,0,0,1,0.0,1,3,0,0.0%
Sean Murphy-Bunting,ARI,0,1,1,100.0%,9,9.0,9.0,0,104.2,7.0,7,2,0,0,0,0.0,0,2,0,0.0%
Julian Okwara,ARI,0,2,1,50.0%,7,7.0,3.5,0,58.3,11.5,4,3,1,0,0,0.0,0,1,0,0.0%
Dante Stills,ARI,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Naquan Jones,ARI,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Ben Stille,ARI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Jesse Luketa,ARI,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,1,25.0%
Mack Wilson,ARI,0,0,0,,,,,,,,,,3,0,0,0.0,0,3,1,25.0%
