Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Devon Witherspoon,SEA,0,8,7,87.5%,70,10.0,8.8,0,103.1,5.4,19,51,2,0,0,0.0,0,6,3,33.3%
Nehemiah Pritchett,SEA,0,6,6,100.0%,59,9.8,9.8,1,147.2,7.0,42,17,0,0,0,0.0,0,5,4,44.4%
Coby Bryant,SEA,1,5,4,80.0%,39,9.8,7.8,0,59.6,11.2,32,7,0,0,0,0.0,0,11,1,8.3%
Josh Jobe,SEA,0,9,3,33.3%,32,10.7,3.6,0,44.7,7.3,33,-1,0,0,0,0.0,0,6,0,0.0%
Jerome Baker,SEA,0,2,2,100.0%,14,7.0,7.0,0,95.8,-4.0,-8,22,1,0,0,0.0,0,7,0,0.0%
Julian Love,SEA,1,4,2,50.0%,23,11.5,5.8,0,28.1,14.0,12,11,0,0,0,0.0,0,9,0,0.0%
K'Von Wallace,SEA,0,1,1,100.0%,9,9.0,9.0,0,104.2,3.0,3,6,0,0,0,0.0,0,2,0,0.0%
Dre'Mont Jones,SEA,0,0,0,,,,,,,,,,0,0,3,1.0,4,2,0,0.0%
Leonard Williams,SEA,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Derick Hall,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Jarran Reed,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Boye Mafe,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Tyrice Knight,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Tyrel Dodson,SEA,0,1,0,0.0%,,,0.0,,39.6,4.0,,,7,0,0,0.0,0,6,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Justin Simmons,ATL,0,6,4,66.7%,69,17.3,11.5,0,105.6,15.0,57,12,0,0,0,0.0,0,5,1,16.7%
Mike Hughes,ATL,0,4,3,75.0%,34,11.3,8.5,0,100.0,9.3,4,30,0,0,0,0.0,0,4,0,0.0%
AJ Terrell,ATL,0,7,3,42.9%,77,25.7,11.0,1,123.2,20.0,68,9,0,0,0,0.0,0,4,1,20.0%
Kaden Elliss,ATL,0,2,2,100.0%,12,6.0,6.0,1,131.2,5.5,11,1,6,2,2,0.0,4,10,0,0.0%
Nathan Landman,ATL,0,2,2,100.0%,10,5.0,5.0,0,87.5,-0.5,-1,11,4,1,0,0.0,1,5,0,0.0%
DeAundre Alford,ATL,0,4,2,50.0%,13,6.5,3.3,0,57.3,15.8,11,2,1,0,0,0.0,0,5,0,0.0%
Jessie Bates III,ATL,0,2,2,100.0%,11,5.5,5.5,0,89.6,5.0,10,1,1,0,0,0.0,0,2,0,0.0%
Clark Phillips,ATL,0,1,1,100.0%,16,16.0,16.0,0,118.7,16.0,16,0,0,0,0,0.0,0,1,0,0.0%
James Smith-Williams,ATL,0,0,0,,,,,,,,,,1,0,1,1.0,2,1,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Zach Harrison,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
Demone Harris,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Ta'Quon Graham,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Kevin King,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Matt Judon,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,1,33.3%
