Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jordyn Brooks,MIA,0,6,5,83.3%,41,8.2,6.8,0,95.1,4.7,15,26,1,0,0,0.0,0,8,0,0.0%
Kendall Fuller,MIA,0,5,4,80.0%,48,12.0,9.6,0,106.7,12.8,46,2,1,0,0,0.0,0,5,0,0.0%
Jevon Holland,MIA,0,4,3,75.0%,17,5.7,4.3,0,82.3,2.3,4,13,0,0,0,0.0,0,3,0,0.0%
Anthony Walker,MIA,0,2,2,100.0%,15,7.5,7.5,1,137.5,6.0,12,3,3,0,0,1.0,1,7,1,12.5%
Kader Kohou,MIA,0,3,2,66.7%,-3,-1.5,-1.0,0,70.1,-0.3,-5,2,0,0,0,0.0,0,4,0,0.0%
Jordan Poyer,MIA,0,1,1,100.0%,6,6.0,6.0,1,131.2,6.0,6,0,1,1,0,0.0,1,1,0,0.0%
Jalen Ramsey,MIA,0,4,1,25.0%,7,7.0,1.8,0,39.6,17.5,7,0,1,0,0,0.0,0,2,0,0.0%
Chop Robinson,MIA,0,0,0,,,,,,,,,,0,0,2,1.5,4,2,0,0.0%
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,1,0,1.5,3,2,0,0.0%
Emmanuel Ogbah,MIA,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%
Quinton Bell,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jimmie Ward,HOU,0,11,10,90.9%,69,6.9,6.3,0,92.8,-0.1,-3,72,1,0,0,0.0,0,9,0,0.0%
Christian Harris,HOU,0,6,6,100.0%,48,8.0,8.0,0,100.0,2.2,13,35,1,0,0,0.0,0,8,2,20.0%
Derek Stingley Jr.,HOU,2,9,5,55.6%,23,4.6,2.6,1,58.3,8.9,18,5,0,0,0,0.0,0,5,0,0.0%
Kamari Lassiter,HOU,0,7,3,42.9%,17,5.7,2.4,0,50.3,6.6,11,6,1,1,0,0.0,1,6,1,14.3%
Henry To'oTo'o,HOU,0,3,2,66.7%,12,6.0,4.0,0,74.3,3.0,-3,15,2,0,0,0.5,1,11,1,8.3%
Eric Murray,HOU,0,1,1,100.0%,0,0.0,0.0,0,79.2,-4.0,-4,4,0,0,0,0.0,0,3,0,0.0%
Jake Hansen,HOU,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,1,0,0,0.0,0,1,0,0.0%
Calen Bullock,HOU,1,2,1,50.0%,21,21.0,10.5,0,47.9,18.0,19,2,0,0,0,0.0,0,6,0,0.0%
Will Anderson,HOU,0,0,0,,,,,,,,,,0,0,2,1.0,3,3,0,0.0%
Danielle Hunter,HOU,0,0,0,,,,,,,,,,1,0,0,1.5,2,4,0,0.0%
Derek Barnett,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jeff Okudah,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
