Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Christian Benford,BUF,0,6,5,83.3%,54,10.8,9.0,1,143.7,2.0,9,45,0,0,0,0.0,0,4,1,20.0%
Damar Hamlin,BUF,0,6,5,83.3%,123,24.6,20.5,1,158.3,20.0,106,17,0,0,0,0.0,0,7,0,0.0%
Dorian Williams,BUF,0,5,4,80.0%,32,8.0,6.4,0,93.3,2.6,10,22,3,0,0,0.0,0,6,3,33.3%
Taylor Rapp,BUF,0,5,3,60.0%,84,28.0,16.8,1,143.7,19.0,64,20,2,0,0,0.0,0,8,0,0.0%
Taron Johnson,BUF,1,4,3,75.0%,24,8.0,6.0,0,50.0,11.3,3,21,1,0,0,0.0,0,8,0,0.0%
Rasul Douglas,BUF,0,5,3,60.0%,28,9.3,5.6,0,75.4,8.2,14,14,0,0,0,0.0,0,5,0,0.0%
Terrel Bernard,BUF,0,3,1,33.3%,1,1.0,0.3,0,42.4,3.7,2,-1,3,0,1,0.0,1,6,1,14.3%
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%
DaQuan Jones,BUF,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,0,0,1.0,1,2,0,0.0%
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
DeWayne Carter,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Baylon Spector,BUF,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jamien Sherwood,NYJ,0,4,3,75.0%,29,9.7,7.3,0,94.8,9.0,14,15,3,1,0,0.0,1,13,0,0.0%
Tony Adams,NYJ,0,4,3,75.0%,24,8.0,6.0,0,89.6,7.0,6,18,2,0,0,0.0,0,8,1,11.1%
D.J. Reed,NYJ,0,4,3,75.0%,20,6.7,5.0,0,85.4,9.3,7,13,0,0,0,0.0,0,1,1,50.0%
Quincy Williams,NYJ,0,2,2,100.0%,54,27.0,27.0,1,158.3,26.0,52,2,7,0,0,0.0,0,6,0,0.0%
Isaiah Oliver,NYJ,0,3,2,66.7%,10,5.0,3.3,0,71.5,1.0,-4,14,3,0,0,0.0,0,2,1,33.3%
Brandin Echols,NYJ,0,2,2,100.0%,21,10.5,10.5,0,110.4,5.5,11,10,0,0,0,0.0,0,4,1,20.0%
Ashtyn Davis,NYJ,0,3,2,66.7%,16,8.0,5.3,1,119.4,5.0,7,9,2,0,0,0.0,0,9,1,10.0%
Jalen Mills,NYJ,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,1,0,0.0%
Sauce Gardner,NYJ,0,1,1,100.0%,38,38.0,38.0,0,118.7,37.0,37,1,0,0,0,0.0,0,3,2,40.0%
Will McDonald,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Javon Kinlaw,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Solomon Thomas,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,2,100.0%
Eric Watts,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Micheal Clemons,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Takkarist McKinley,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
