#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 30,6,3:29,16,Punt
2,1,9:54,GNB 2,3,1:39,5,Punt
3,1,6:11,GNB 8,11,7:13,76,Interception
4,2,12:56,JAX 28,3,1:25,28,Touchdown
5,2,9:24,GNB 20,6,3:21,67,Field Goal
6,2,2:37,GNB 30,10,1:43,51,Field Goal
7,2,0:03,GNB 30,1,0:03,-1,End of Half
8,3,13:31,GNB 20,4,2:48,20,Punt
9,3,5:10,GNB 20,8,4:49,80,Touchdown
10,4,14:46,JAX 5,2,0:40,5,Touchdown
11,4,13:05,GNB 24,6,3:25,19,Punt
12,4,5:36,GNB 30,3,1:46,3,Punt
13,4,1:48,GNB 30,7,1:48,64,Field Goal
