#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 35,5,2:29,17,Punt
2,1,10:17,CIN 36,9,3:50,56,Field Goal
3,1,3:34,CIN 34,11,5:40,57,Field Goal
4,2,11:02,CIN 30,3,1:34,3,Punt
5,2,4:35,CIN 30,3,2:02,0,Punt
6,3,14:01,CIN 26,3,0:38,-5,Punt
7,3,10:29,CIN 30,11,5:02,70,Touchdown
8,3,4:27,,4,1:34,50,Touchdown
9,4,14:50,CIN 29,7,2:29,71,Touchdown
10,4,11:46,CIN 14,10,4:15,56,Missed FG
11,4,5:24,CIN 21,9,3:36,46,Missed FG
12,4,1:26,CIN 16,4,0:41,14,Punt
13,4,0:18,CIN 30,3,0:18,27,End of Game
