#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 30,3,1:26,7,Punt
2,1,13:34,CLE 21,3,1:22,21,Touchdown
3,1,7:44,KAN 24,4,2:02,18,Punt
4,1,1:35,KAN 20,3,1:24,9,Punt
5,2,13:57,KAN 23,3,0:47,4,Punt
6,2,11:42,KAN 13,14,6:56,87,Touchdown
7,2,3:22,KAN 41,9,3:01,48,Missed FG
8,3,14:46,CLE 34,4,1:47,34,Touchdown
9,3,12:42,CLE 44,3,0:56,0,Punt
10,3,6:52,KAN 9,6,2:40,10,Punt
11,3,3:16,KAN 30,3,0:26,0,Punt
12,3,0:21,KAN 26,3,0:21,0,Punt
13,4,13:11,KAN 20,10,5:14,41,Downs
14,4,5:23,KAN 15,6,2:03,24,Punt
15,4,1:12,CLE 18,2,1:12,-2,End of Game
