#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LVR 30,6,2:53,19,Punt
2,1,8:36,LVR 8,7,4:04,22,Punt
3,1,2:33,LVR 24,9,3:29,56,Field Goal
4,2,10:52,LVR 49,3,1:39,3,Punt
5,2,7:04,LVR 28,4,2:17,13,Interception
6,2,3:00,LVR 30,5,1:46,3,Fumble
7,2,1:14,LVR 30,8,1:14,41,Field Goal
8,3,13:57,LVR 10,3,1:31,2,Punt
9,3,9:21,LVR 20,3,0:50,4,Interception
10,3,7:30,LVR 30,10,5:05,50,Field Goal
11,3,1:06,LAR 14,4,1:14,5,Field Goal
12,4,10:11,LVR 25,15,7:25,66,Field Goal
13,4,1:39,LVR 11,3,0:21,0,Interception
